ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Distance,Time_taken(min)
5A3E,JAPRES20DEL02,24,4.9,26.956431,75.776649,27.036431,75.856649,Meal ,2,11.914594077317577,46
327C,INDORES01DEL01,36,4.1,22.695207,75.866059,22.705207,75.876059,Drinks ,2,1.5128534404983927,21
4EFA,MYSRES06DEL01,22,4.8,12.323994,76.626167,12.333994,76.636167,Meal ,1,1.5545063327088608,20
8688,INDORES05DEL01,37,3.9,22.727021,75.884167,22.837021,75.994167,Snack ,1,16.636808584025772,43
AA91,COIMBRES16DEL01,25,4.8,11.010375,76.95295,11.120375,77.06295,Drinks ,2,17.13783007771357,21
5CA1,JAPRES010DEL03,33,4.7,26.921411,75.793604,26.981411,75.853604,Buffet ,3,8.93752787352923,28
228F,COIMBRES15DEL02,29,4.7,11.006686,76.951736,11.086686,77.031736,Meal ,3,12.46426668801362,29
BAE0,CHENRES17DEL02,24,4.0,13.045479,80.23311,13.065479,80.25311,Meal ,2,3.1046863669122655,21
935E,RANCHIRES18DEL01,38,4.3,23.351489,85.324253,23.421489,85.394253,Meal ,1,10.565262855251524,49
61A0,BANGRES15DEL03,30,4.5,12.975377,77.696664,13.065377,77.786664,Snack ,1,13.972053024557594,32
AB62,PUNERES010DEL02,24,4.0,18.539299,73.897902,18.619299,73.977902,Buffet ,3,12.256834609677016,34
539A,PUNERES07DEL01,37,4.8,18.546947,73.900626,18.656947,74.010626,Snack ,3,16.85208641567295,20
216F,JAPRES11DEL03,24,4.9,26.90294,75.793007,27.04294,75.933007,Meal ,1,20.85246332426527,22
2B28,COIMBRES20DEL01,32,4.5,10.994136,76.963303,11.034136,77.003303,Meal ,3,6.232472211118879,15
E257,DEHRES04DEL01,23,4.8,30.340722,78.060221,30.350722,78.070221,Meal ,2,1.4687651667291866,17
77A3,VADRES11DEL03,24,4.1,22.308096,73.167753,22.338096,73.197753,Drinks ,2,4.544264509631538,15
71AE,BANGRES13DEL02,25,4.2,12.935662,77.61413,12.955662,77.63413,Snack ,2,3.1053555451188637,18
63DB,RANCHIRES18DEL02,39,4.5,23.351489,85.324253,23.431489,85.404253,Buffet ,2,12.074377562049362,21
8B13,MYSRES06DEL03,38,4.8,12.323994,76.626167,12.413994,76.716167,Meal ,3,13.98951205355768,37
B37,MYSRES16DEL02,28,4.5,12.316967,76.603067,12.446967,76.733067,Buffet ,3,20.206581510507974,23
7A50,SURRES01DEL01,39,4.2,21.186438,72.794115,21.226438,72.834115,Buffet ,3,6.080891507842322,31
7D03,JAPRES12DEL02,25,4.9,26.902908,75.792934,26.982908,75.872934,Buffet ,2,11.917101549462794,19
1B2C,MUMRES11DEL02,38,4.2,18.994237,72.825553,19.074237,72.905553,Meal ,2,12.241181140730713,41
B341,MUMRES04DEL02,23,4.9,19.254567,72.848923,19.334567,72.928923,Snack ,3,12.232070021478211,20
7B56,PUNERES05DEL01,26,4.8,18.543626,73.905101,18.653626,74.015101,Buffet ,1,16.852241972645785,15
93D5,MUMRES16DEL01,20,4.9,19.120083,72.907385,19.190083,72.977385,Drinks ,2,10.707345040408097,33
CAA5,DEHRES03DEL01,23,5.0,30.335259,78.053162,30.345259,78.063162,Drinks ,2,1.4688001598211253,19
80C,COIMBRES02DEL02,26,4.6,11.022477,76.995667,11.042477,77.015667,Buffet ,2,3.1161407812915187,12
72A1,MUMRES08DEL01,36,4.8,19.065838,72.832658,19.075838,72.842658,Buffet ,2,1.5299884479314707,17
B905,INDORES17DEL02,26,4.8,22.761226,75.887522,22.811226,75.937522,Meal ,2,7.5620793211870625,11
208C,COIMBRES03DEL02,36,4.2,11.025083,77.015393,11.045083,77.035393,Buffet ,2,3.116127220771153,31
C85B,AURGRES03DEL02,35,4.4,19.874733,75.353942,19.894733,75.373942,Drinks ,2,3.0527511596434675,20
9558,SURRES05DEL03,29,4.9,21.175104,72.804342,21.265104,72.894342,Snack ,2,13.681416111912892,10
E108,DEHRES010DEL01,28,4.8,30.328174,78.049117,30.338174,78.059117,Snack ,2,1.4688455357648884,14
3C57,MUMRES14DEL02,23,4.8,19.1813,72.836191,19.3113,72.966191,Meal ,2,19.879870677373702,17
9799,MYSRES16DEL02,26,4.7,12.316967,76.603067,12.336967,76.623067,Snack ,1,3.1090243972299714,18
1EDF,HYDRES09DEL03,22,4.8,17.431668,78.408321,17.491668,78.468321,Meal ,3,9.220368460607467,25
6F3B,RANCHIRES15DEL01,28,4.9,23.369746,85.33982,23.409746,85.37982,Meal ,2,6.037225392443855,11
AA3,VADRES20DEL01,29,4.6,22.311358,73.164798,22.351358,73.204798,Buffet ,2,6.058853851669116,38
3EFB,BANGRES04DEL01,20,4.6,12.98041,77.640489,13.02041,77.680489,Drinks ,2,6.210045163136143,18
B3D2,CHENRES13DEL03,36,4.3,13.027018,80.254791,13.087018,80.314791,Meal ,2,9.31403062822802,22
48CF,JAPRES04DEL03,20,4.6,26.902328,75.794257,26.992328,75.884257,Snack ,2,13.406506203190967,39
D20B,KOCRES13DEL03,21,4.9,9.991703,76.293136,10.081703,76.383136,Meal ,2,14.04492528593973,41
1B10,JAPRES17DEL02,34,4.5,26.892312,75.806896,26.972313,75.886896,Meal ,3,11.917680464391145,17
9767,MUMRES14DEL01,20,4.9,19.1813,72.836191,19.1913,72.846191,Meal ,2,1.5294841760997977,18
D617,DEHRES05DEL01,33,4.3,30.346994,78.062543,30.416994,78.132543,Meal ,2,10.279728368312055,35
1E8B,MYSRES18DEL02,26,4.9,12.337928,76.617889,12.417928,76.697889,Drinks ,3,12.434914295120448,17
288E,COIMBRES14DEL01,22,4.7,11.003681,76.975525,11.073681,77.045525,Meal ,2,10.906379374468557,27
7686,BANGRES010DEL03,34,4.5,12.933298,77.614293,12.993298,77.674293,Meal ,2,9.315745106316243,26
20C7,MYSRES13DEL02,39,5.0,12.310972,76.659264,12.440972,76.789264,Drinks ,3,20.206808074128567,38
B56,PUNERES12DEL02,24,5.0,18.520016,73.830547,18.570016,73.880547,Snack ,3,7.661250453808297,22
944E,BANGRES15DEL03,30,4.5,12.975377,77.696664,13.065377,77.786664,Buffet ,1,13.972053024557594,31
843E,COIMBRES18DEL02,27,2.9,11.02091,76.940432,11.10091,77.020432,Snack ,3,12.463970105023904,43
8C2E,MYSRES05DEL02,37,4.7,12.323978,76.627961,12.403978,76.707961,Drinks ,3,12.43523852372965,24
38BA,VADRES01DEL01,29,5.0,22.307898,73.167788,22.347898,73.207788,Snack ,2,6.058923147526397,23
863,INDORES05DEL01,29,4.6,22.727021,75.884167,22.737021,75.894167,Snack ,1,1.5126917819914392,25
4BF9,HYDRES07DEL02,38,4.9,17.424114,78.347554,17.474114,78.397554,Meal ,2,7.683892680377775,28
484F,SURRES15DEL03,21,4.9,21.160522,72.771477,21.220522,72.831477,Drinks ,3,9.121794088990223,22
41EA,MYSRES08DEL01,24,4.7,12.297954,76.665169,12.337954,76.705169,Buffet ,3,6.218153086065015,13
1074,HYDRES01DEL03,29,4.6,17.410371,78.437225,17.500371,78.527225,Snack ,2,13.830779932927063,29
140D,COIMBRES16DEL03,29,4.5,11.010375,76.95295,11.040375,76.98295,Snack ,3,4.674266565274251,10
6734,SURRES14DEL01,23,4.7,21.157729,72.768726,21.197729,72.808726,Drinks ,2,6.081440911759753,13
8513,INDORES05DEL03,39,4.6,22.727021,75.884167,22.787021,75.944167,Meal ,2,9.075387359616569,29
492D,MUMRES03DEL03,36,5.0,19.22384,72.841347,19.31384,72.931347,Buffet ,2,13.762097103297643,22
1D6F,PUNERES20DEL03,37,4.7,18.592718,73.773572,18.682718,73.863572,Drinks ,2,13.786698988713738,20
5999999999999999981772350323636089413439063955979487715052748800,HYDRES17DEL02,23,5.0,17.451976,78.385883,17.471976,78.405883,Buffet ,3,3.0734537599377685,14
33DB,MUMRES01DEL02,24,4.9,19.12663,72.829976,19.25663,72.959976,Buffet ,2,19.88298786811286,21
1420,SURRES01DEL02,20,4.9,21.186438,72.794115,21.236438,72.844115,Meal ,2,7.600994631258686,16
A4B7,HYDRES12DEL02,26,4.7,17.429585,78.392621,17.509585,78.472621,Meal ,3,12.293569688294703,23
3B6C,COIMBRES02DEL03,36,4.9,11.022477,76.995667,11.082477,77.055667,Buffet ,3,9.348109676504626,19
1845,COIMBRES04DEL02,31,4.7,11.024839,77.007003,11.074839,77.057003,Drinks ,2,7.790125828454116,31
9820,COIMBRES13DEL02,34,4.8,11.003669,76.976494,11.083669,77.056494,Snack ,2,12.464329547626274,26
C5EF,AGRRES05DEL03,33,4.9,27.201725,78.007553,27.231725,78.037553,Buffet ,2,4.464087375691326,17
4759,VADRES20DEL01,38,5.0,22.311358,73.164798,22.351358,73.204798,Meal ,2,6.058853851669116,25
320000,CHENRES01DEL02,28,4.6,13.005801,80.250744,13.135801,80.380744,Buffet ,3,20.17984922053873,29
23C0,MYSRES17DEL01,33,4.9,12.326356,76.619103,12.366356,76.659103,Drinks ,1,6.217824017922212,27
C6AB,KNPRES09DEL01,28,4.5,26.473698,80.352677,26.543698,80.422677,Meal ,3,10.445135379079014,29
89A2,PUNERES06DEL03,38,4.7,18.546258,73.904337,18.606258,73.964337,Snack ,3,9.192703790075944,25
6300,HYDRES18DEL03,30,4.1,17.450851,78.379347,17.540851,78.469347,Buffet ,1,13.829314445199353,31
1FE0,CHENRES05DEL03,33,4.3,13.058616,80.264151,13.148616,80.354151,Snack ,3,13.969760212954796,35
1F46,MYSRES19DEL01,20,4.7,12.334022,76.618203,12.344022,76.628203,Drinks ,2,1.5544772821910615,14
437E,COIMBRES08DEL01,30,4.6,11.001852,76.976268,11.071852,77.046268,Meal ,3,10.906412696832646,44
5543,MYSRES01DEL01,33,4.9,12.311072,76.654878,12.351072,76.694878,Drinks ,1,6.21800119018663,29
B1E1,JAPRES05DEL01,27,5.0,26.905287,75.794592,26.915287,75.804592,Drinks ,3,1.4898285870179706,21
371A,PUNERES03DEL03,23,4.7,18.554382,73.798206,18.644382,73.888206,Drinks ,2,13.788169484007305,24
6EFC,RANCHIRES11DEL02,25,4.9,23.359194,85.325447,23.409194,85.375447,Drinks ,3,7.546676276224336,27
E23A,KOCRES05DEL02,39,4.0,9.970717,76.285447,10.020717,76.335447,Drinks ,3,7.8032219310450195,32
7937,COIMBRES02DEL01,21,4.8,11.022477,76.995667,11.092477,77.065667,Meal ,3,10.906036622245482,21
95D3,VADRES01DEL01,27,4.6,22.307898,73.167788,22.417898,73.277788,Buffet ,2,16.660108123693192,39
587,BANGRES17DEL02,29,4.6,12.972532,77.608179,12.992532,77.628179,Snack ,2,3.105131477545897,34
B6C7,BANGRES02DEL02,34,4.8,12.970221,77.645396,13.050221,77.725396,Snack ,2,12.41985066025277,38
9179,PUNERES11DEL02,37,4.5,18.533811,73.899315,18.613811,73.979315,Buffet ,2,12.257021346006622,29
A210,HYDRES13DEL01,32,4.5,17.431477,78.40035,17.441477,78.41035,Drinks ,3,1.5368293119662577,21
5AC0,JAPRES11DEL02,25,4.1,26.90294,75.793007,27.03294,75.923007,Buffet ,2,19.36338289365832,33
CAFF,GOARES17DEL01,29,2.8,15.496162,73.825364,15.606162,73.935364,Meal ,3,16.984195923010834,39
AF7E,MUMRES07DEL01,29,4.1,19.091458,72.827808,19.161458,72.897808,Buffet ,2,10.708220667367794,34
A983,JAPRES03DEL01,21,4.5,26.913483,75.803139,26.923483,75.813139,Drinks ,2,1.4897806686912982,29
DB19,AGRRES04DEL02,29,4.7,27.195928,77.998092,27.325928,78.128092,Buffet ,3,19.340983552936382,18
5474,COIMBRES04DEL03,22,4.9,11.024839,77.007003,11.114839,77.097003,Meal ,2,14.021756535050493,20
1EEA,HYDRES19DEL03,30,4.5,17.458998,78.500366,17.518998,78.560366,Buffet ,2,9.219708856174128,15
465D,MUMRES16DEL03,23,4.9,19.120083,72.907385,19.150083,72.937385,Drinks ,3,4.589124571257244,10
5661,BANGRES09DEL02,29,4.8,12.934179,77.615797,13.064179,77.745797,Snack ,2,20.18269322461139,18
C472,AURGRES01DEL01,39,4.8,19.876219,75.346017,19.886219,75.356017,Drinks ,2,1.5263914730559738,42
82AC,BANGRES08DEL02,27,4.9,12.906229,77.596791,12.986229,77.676791,Snack ,3,12.421407858787804,17
6299,HYDRES16DEL03,31,4.9,17.440827,78.393391,17.470827,78.423391,Buffet ,2,4.610254758948449,23
1A95,MUMRES08DEL01,27,4.6,19.065838,72.832658,19.135838,72.902658,Buffet ,2,10.709003371535417,16
8C6A,VADRES13DEL01,20,4.8,22.310237,73.158921,22.350237,73.198921,Snack ,2,6.058876303739158,14
18BF,PUNERES08DEL03,29,4.6,18.53408,73.89852,18.62408,73.98852,Drinks ,3,13.788947117364545,22
E284,ALHRES18DEL03,35,4.8,25.450317,81.831681,25.590317,81.971681,Buffet ,2,20.968993556155134,26
A8A9,PUNERES07DEL02,34,4.6,18.546947,73.900626,18.676947,74.030626,Snack ,2,19.91554755152054,20
8F4D,COIMBRES08DEL03,29,4.9,11.001852,76.976268,11.031852,77.006268,Drinks ,3,4.67433301643506,10
A98F,COIMBRES19DEL03,27,4.8,11.022298,76.998349,11.112298,77.088349,Drinks ,2,14.02181621704118,24
BD5D,MYSRES16DEL01,25,4.8,12.316967,76.603067,12.426967,76.713067,Meal ,2,17.09819699771769,28
D0BE,AGRRES07DEL01,29,4.6,27.160934,78.044095,27.170934,78.054095,Meal ,1,1.4883285022949022,17
DA82,ALHRES20DEL03,38,4.7,25.454697,81.834492,25.594697,81.974492,Buffet ,2,20.96865003561575,27
372B,SURRES12DEL01,28,4.6,21.183434,72.814492,21.193434,72.824492,Meal ,3,1.520309052937885,12
966A,RANCHIRES04DEL01,35,5.0,23.359033,85.325347,23.369033,85.335347,Drinks ,1,1.5094402621798344,11
9A87,HYDRES17DEL01,20,5.0,17.451976,78.385883,17.561976,78.495883,Drinks ,2,16.902001940859687,22
61BF,INDORES18DEL02,25,4.6,22.753839,75.897429,22.773839,75.917429,Meal ,3,3.025059809277375,21
1828,SURRES05DEL01,28,4.7,21.175104,72.804342,21.245104,72.874342,Drinks ,3,10.641436955070953,12
22FB,RANCHIRES05DEL03,35,4.9,23.355164,85.324097,23.415164,85.384097,Snack ,2,9.055981117924203,24
7995,MUMRES15DEL03,32,4.2,19.176269,72.836721,19.236269,72.896721,Snack ,3,9.176379825815138,34
4870,MUMRES15DEL03,29,4.7,19.176269,72.836721,19.266269,72.926721,Buffet ,2,13.763977224427641,26
8B07,INDORES17DEL01,39,4.8,22.761226,75.887522,22.871226,75.997522,Snack ,2,16.634890709262386,39
A57A,MUMRES17DEL01,21,5.0,19.121999,72.908493,19.231999,73.018493,Meal ,2,16.824772113250837,25
6C62,VADRES20DEL03,39,5.0,22.311358,73.164798,22.341358,73.194798,Snack ,3,4.544215521132342,25
94AE,CHENRES14DEL01,24,4.8,13.026279,80.174568,13.066279,80.214568,Snack ,2,6.209485214483087,15
A1F1,HYDRES03DEL02,22,4.7,17.422819,78.449578,17.502819,78.529578,Snack ,2,12.29378731203682,20
9093,JAPRES14DEL02,32,4.6,26.88842,75.800689,26.90842,75.820689,Meal ,3,2.979795885131679,27
D04F,ALHRES07DEL02,32,4.6,25.449659,81.839744,25.529659,81.919744,Meal ,2,11.983656938071034,29
196F,BANGRES09DEL01,32,4.5,12.934179,77.615797,12.974179,77.655797,Meal ,2,6.210607623190057,23
5757,PUNERES17DEL01,37,4.9,18.530963,73.828972,18.570963,73.868972,Buffet ,2,6.128899374764089,33
4628,SURRES13DEL03,25,4.6,21.170096,72.789122,21.230096,72.849122,Snack ,2,9.121519225895119,20
600000000000000025128915338526874775394860319984202969886056627084197888,RANCHIRES04DEL01,24,4.8,23.359033,85.325347,23.369033,85.335347,Buffet ,3,1.5094402621798344,17
3D0C,MYSRES11DEL01,24,4.9,12.323225,76.630028,12.393225,76.700028,Buffet ,2,10.88095073745098,21
62F7,JAPRES15DEL01,31,5.0,26.891191,75.802083,26.901191,75.812083,Snack ,2,1.4899109729390851,25
3C98,INDORES02DEL01,29,4.7,22.651847,75.881991,22.661847,75.891991,Buffet ,3,1.513073455729525,11
9BF6,MUMRES03DEL02,31,4.5,19.22384,72.841347,19.30384,72.921347,Drinks ,1,12.233151216488597,28
7DE6,MUMRES12DEL01,26,4.7,19.207222,72.972281,19.247222,73.012281,Snack ,2,6.117219095561937,19
23F5,INDORES08DEL03,22,4.7,22.725748,75.898497,22.785747,75.958497,Snack ,3,9.07534450196205,22
7C78,MYSRES16DEL01,27,4.6,12.316967,76.603067,12.426967,76.713067,Buffet ,2,17.09819699771769,41
AE75,PUNERES04DEL03,29,4.8,18.51421,73.838429,18.57421,73.898429,Meal ,2,9.193520993944183,26
577C,CHENRES04DEL03,33,4.7,13.02978,80.208812,13.05978,80.238812,Drinks ,3,4.657127681974745,10
5B10,COIMBRES14DEL01,35,4.8,11.003681,76.975525,11.043681,77.015525,Drinks ,1,6.232373004507649,28
ABAD,BANGRES06DEL01,34,3.5,12.979096,77.640625,13.089096,77.750625,Meal ,3,17.076492495612452,38
81AA,MYSRES08DEL02,26,4.7,12.297954,76.665169,12.427954,76.795169,Snack ,2,20.20729968887068,23
5696,MYSRES11DEL02,27,4.7,12.323225,76.630028,12.453225,76.760028,Buffet ,2,20.20634489518928,18
13F8,RANCHIRES04DEL02,21,4.9,23.359033,85.325347,23.379033,85.345347,Meal ,2,3.0188284633848217,13
55CB,BANGRES010DEL01,36,4.7,12.933298,77.614293,13.003298,77.684293,Drinks ,2,10.868262820109699,48
B539,MYSRES07DEL01,36,4.5,12.325461,76.632278,12.365461,76.672278,Buffet ,2,6.217834398578936,17
AB30,SURRES11DEL01,31,5.0,21.157735,72.768778,21.267735,72.878778,Snack ,3,16.72211837577326,25
690F,RANCHIRES11DEL03,37,4.6,23.359194,85.325447,23.449194,85.415447,Snack ,2,13.583078662317007,32
A8A2,RANCHIRES17DEL02,24,4.6,23.374878,85.335739,23.424878,85.385739,Meal ,1,7.546267706957737,28
8FF4,PUNERES11DEL01,21,4.3,18.533811,73.899315,18.603811,73.969315,Snack ,3,10.72504264384306,38
322C,MYSRES08DEL01,21,4.6,12.297954,76.665169,12.337954,76.705169,Buffet ,3,6.218153086065015,13
7A85,JAPRES16DEL02,38,4.7,26.849596,75.800512,26.869596,75.820512,Buffet ,3,2.9802493849187557,15
B578,MUMRES12DEL02,37,4.8,19.207222,72.972281,19.287222,73.052281,Meal ,3,12.233735310134827,28
2433,RANCHIRES18DEL01,22,4.4,23.351489,85.324253,23.421489,85.394253,Snack ,3,10.565262855251524,36
A761,RANCHIRES04DEL02,35,4.9,23.359033,85.325347,23.489033,85.455347,Meal ,2,19.618656013659717,41
C796,DEHRES09DEL02,32,5.0,30.332735,78.054222,30.412735,78.134222,Snack ,2,11.748735630962052,41
BE57,BANGRES09DEL01,34,3.5,12.934179,77.615797,13.004179,77.685797,Buffet ,2,10.868244074540835,39
40000000000,PUNERES19DEL01,30,4.5,18.563934,73.915367,18.573935,73.925367,Meal ,3,1.532229188735096,28
326C,CHENRES14DEL01,20,5.0,13.026279,80.174568,13.136279,80.284568,Buffet ,2,17.074904532035713,43
9291,INDORES20DEL03,33,4.6,22.732225,75.874765,22.792225,75.934765,Buffet ,2,9.075228438646324,29
7D2D,MUMRES01DEL02,27,4.6,19.12663,72.829976,19.25663,72.959976,Snack ,2,19.88298786811286,18
1A3F,CHENRES06DEL02,31,4.9,13.054347,80.257221,13.074347,80.277221,Snack ,1,3.104632093351238,21
CC88,LUDHRES20DEL03,29,4.8,30.885915,75.788259,30.915915,75.818259,Drinks ,3,4.3955554809074355,10
47C8,INDORES02DEL02,33,4.5,22.651847,75.881991,22.671847,75.901991,Drinks ,2,3.026096197898999,25
3ABC,JAPRES07DEL02,24,4.6,26.766536,75.837333,26.846536,75.917333,Buffet ,2,11.923472540743209,27
3069,RANCHIRES11DEL03,21,4.6,23.359194,85.325447,23.389194,85.355447,Buffet ,2,4.528162065607132,21
80BA,SURRES18DEL02,21,4.6,21.149834,72.778666,21.169834,72.798666,Buffet ,2,3.040891552951612,10
B0C6,HYDRES04DEL01,21,4.8,17.411028,78.329645,17.451028,78.369645,Buffet ,3,6.147404652636644,25
32D5,SURRES07DEL01,29,4.6,21.170798,72.790489,21.210798,72.830489,Buffet ,2,6.08119089136717,31
4D8D,JAPRES20DEL01,39,3.5,26.956431,75.776649,27.066431,75.886649,Buffet ,2,16.381598593369365,41
CFCE,KOCRES16DEL02,36,4.7,10.003064,76.307589,10.053064,76.357589,Buffet ,2,7.802839040445126,27
7BD8,VADRES05DEL03,29,5.0,22.310526,73.170937,22.370526,73.230937,Snack ,2,9.088005113715141,27
1B0E,PUNERES13DEL03,26,4.5,18.56245,73.916619,18.59245,73.946619,Drinks ,2,4.596336792438924,28
425A,PUNERES01DEL02,29,4.6,18.569156,73.774723,18.619156,73.824723,Drinks ,2,7.660205777239119,24
E155,DEHRES19DEL01,21,4.8,30.372202,78.077151,30.482202,78.187151,Snack ,3,16.150667360477375,22
293B,RANCHIRES06DEL01,26,4.9,23.357804,85.325146,23.427804,85.395146,Meal ,3,10.565032566504131,20
8D7D,PUNERES15DEL02,31,4.9,18.636215,73.751081,18.716215,73.831081,Snack ,3,12.253528674537144,26
A39F,MUMRES05DEL01,39,4.9,18.927584,72.832585,18.967584,72.872585,Meal ,2,6.122094799492641,38
5A12,HYDRES18DEL02,39,4.2,17.450851,78.379347,17.500851,78.429347,Buffet ,1,7.683355299930933,38
BD3F,RANCHIRES11DEL03,22,4.9,23.359194,85.325447,23.389194,85.355447,Snack ,2,4.528162065607132,20
CC8C,AURGRES15DEL01,31,4.8,19.878028,75.317475,19.948028,75.387475,Meal ,3,10.683732403900526,19
550D,HYDRES04DEL02,26,4.9,17.411028,78.329645,17.461028,78.379645,Drinks ,2,7.68415541716559,28
49DE,INDORES09DEL01,25,4.8,22.725835,75.887648,22.795835,75.957648,Buffet ,3,10.587815903448679,22
C9AE,AGRRES20DEL01,27,4.9,27.158822,78.045359,27.228822,78.115359,Snack ,2,10.41714872780645,29
6240,HYDRES03DEL02,32,3.8,17.422819,78.449578,17.552819,78.579578,Drinks ,3,19.976095320024395,38
CC82,AURGRES03DEL03,37,4.6,19.874733,75.353942,19.934733,75.413942,Drinks ,2,9.15771032959411,31
221A,RANCHIRES05DEL01,21,4.8,23.355164,85.324097,23.365164,85.334097,Meal ,2,1.509460397835505,19
B8DE,CHENRES15DEL01,27,4.8,13.026286,80.275235,13.136286,80.385235,Buffet ,2,17.074904296042025,24
DBCF,KNPRES15DEL02,23,4.6,26.482419,80.320939,26.612419,80.450939,Snack ,1,19.39519667428027,13
8D16,RANCHIRES18DEL02,25,4.5,23.351489,85.324253,23.401489,85.374253,Snack ,2,7.546876906900249,18
8286,BANGRES08DEL02,31,4.6,12.906229,77.596791,12.956229,77.646791,Drinks ,3,7.763607607839511,19
8F49,MYSRES18DEL01,39,4.8,12.337928,76.617889,12.377928,76.657889,Snack ,2,6.217689735000026,17
94AA,VADRES010DEL02,27,4.6,22.310329,73.169083,22.390329,73.249083,Drinks ,2,12.116946920849994,30
9250,COIMBRES03DEL01,39,4.7,11.025083,77.015393,11.065083,77.055393,Buffet ,2,6.232150258829198,21
6D79,JAPRES08DEL03,22,5.0,26.910262,75.783013,26.970262,75.843013,Snack ,2,8.937919334801594,19
B0CD,HYDRES07DEL02,32,4.7,17.424114,78.347554,17.474114,78.397554,Buffet ,2,7.683892680377775,30
514B,MYSRES02DEL01,30,4.9,12.304569,76.643622,12.344569,76.683622,Drinks ,2,6.218076509100711,27
7993,INDORES09DEL01,31,4.7,22.725835,75.887648,22.765835,75.927648,Snack ,2,6.050486021641428,34
B908,SURRES16DEL02,23,4.9,21.160437,72.774209,21.290437,72.904209,Drinks ,2,19.76171176132034,29
7BA3,SURRES15DEL03,20,4.5,21.160522,72.771477,21.250522,72.861477,Snack ,2,13.68204452608078,20
4D8A,SURRES03DEL01,32,4.7,21.186884,72.793616,21.256884,72.863616,Meal ,2,10.641042055468692,38
17D6,MYSRES04DEL01,30,4.7,12.3085,76.665808,12.3485,76.705808,Drinks ,3,6.218030984114243,16
5725,CHENRES13DEL03,30,4.7,13.027018,80.254791,13.087018,80.314791,Buffet ,3,9.31403062822802,10
BCE3,COIMBRES02DEL03,24,4.8,11.022477,76.995667,11.082477,77.055667,Drinks ,2,9.348109676504626,31
9177,BANGRES15DEL03,36,4.8,12.975377,77.696664,13.065377,77.786664,Meal ,2,13.972053024557594,22
5B18,RANCHIRES19DEL02,37,4.9,23.333017,85.3172,23.353017,85.3372,Buffet ,2,3.019099196741175,28
1A97,JAPRES13DEL03,29,4.7,26.846156,75.8023,26.876156,75.8323,Meal ,3,4.470346734255947,16
1503,JAPRES02DEL02,25,4.8,26.914142,75.805704,26.964142,75.855704,Snack ,2,7.448298968601334,27
8515,MUMRES18DEL01,32,4.2,19.1093,72.825451,19.2193,72.935451,Buffet ,2,16.8253834049009,32
D751,AURGRES17DEL01,23,4.7,19.876994,75.372353,19.946994,75.442353,Meal ,2,10.683765175101241,23
4FD5,CHENRES19DEL02,36,4.7,12.986047,80.218114,13.066047,80.298114,Buffet ,3,12.419464414087114,27
A576,MUMRES11DEL01,22,4.9,18.994237,72.825553,19.034237,72.865553,Buffet ,2,6.120938502923837,15
D62,MYSRES13DEL01,29,4.6,12.310972,76.659264,12.350972,76.699264,Meal ,2,6.21800234869445,15
B608,SURRES02DEL01,28,4.6,21.186608,72.794136,21.196608,72.804136,Snack ,3,1.5202938690324594,16
DA8E,KOCRES13DEL01,31,4.8,9.991703,76.293136,10.001703,76.303136,Meal ,2,1.5606420818115572,27
6FA7,JAPRES01DEL02,29,4.7,26.90519,75.810753,26.95519,75.860753,Buffet ,2,7.448560816474598,23
94BB,INDORES04DEL02,37,4.7,22.753659,75.903365,22.803659,75.953365,Snack ,1,7.562272055565832,20
